  0.82340592569    0.31112796617    0.49363705245
  0.82145282700    0.31016683340    0.49099706281
  0.81951691469    0.30922000381    0.48835479537
  0.81759830669    0.30828181127    0.48570284953
  0.81573183917    0.30737174990    0.48301138119
  0.81392346926    0.30648399657    0.48028883428
  0.81212036942    0.30559304958    0.47756694228
  0.81032385259    0.30470446867    0.47485140588
  0.80855447380    0.30382368091    0.47212633140
  0.80680948045    0.30294788947    0.46938788648
  0.80509030060    0.30208070905    0.46664019374
  0.80339765795    0.30121789711    0.46388428070
  0.80172969242    0.30035928086    0.46111485365
  0.80008820587    0.29950632161    0.45834071101
  0.79847032088    0.29865452452    0.45555598942
  0.79688091247    0.29780850682    0.45275885647
  0.79531156090    0.29696219965    0.44996134236
  0.79375766870    0.29611479554    0.44715842268
  0.79224276685    0.29527524553    0.44433827493
  0.79078393448    0.29444892064    0.44148998799
  0.78938649783    0.29363512848    0.43860807147
  0.78805368676    0.29283777364    0.43569936055
  0.78678690698    0.29204711544    0.43275618513
  0.78557981031    0.29125385315    0.42975216229
  0.78443684171    0.29045384973    0.42668554478
  0.78335728625    0.28964219690    0.42354529817
  0.78234644412    0.28882198988    0.42033915812
  0.78141119752    0.28798969281    0.41706768508
  0.78055358679    0.28714683359    0.41372870703
  0.77978008045    0.28629041366    0.41032803651
  0.77909185465    0.28542146733    0.40686438193
  0.77849315384    0.28453795561    0.40334331821
  0.77798832946    0.28363976974    0.39976467815
  0.77758170868    0.28272632219    0.39613036823
  0.77727871188    0.28179988245    0.39244619551
  0.77708307078    0.28085981476    0.38871591114
  0.77699699300    0.27990388923    0.38493884929
  0.77702138625    0.27893280500    0.38112418185
  0.77716088648    0.27794776405    0.37727464167
  0.77743082742    0.27695277963    0.37338954476
  0.77784986098    0.27595779248    0.36947636860
  0.77833566763    0.27494342599    0.36558043638
  0.77856794165    0.27380440973    0.36182192699
  0.77850949668    0.27251665731    0.35819479336
  0.77827964295    0.27111925423    0.35464411921
  0.77799754539    0.26965428117    0.35112925238
  0.77771745681    0.26813722130    0.34762246077
  0.77745688592    0.26657497923    0.34412235878
  0.77726091757    0.26498046925    0.34061545263
  0.77714999293    0.26335555440    0.33709828335
  0.77712811222    0.26169886357    0.33357629973
  0.77719868050    0.26000593419    0.33004973150
  0.77736601935    0.25827308021    0.32652154023
  0.77763321188    0.25650002934    0.32299888873
  0.77800539417    0.25467993047    0.31948138741
  0.77848547433    0.25281110098    0.31597388794
  0.77907615629    0.25089453231    0.31248734117
  0.77978245413    0.24892180313    0.30901892524
