0.549626	272	16.4924225
0.946	32	5.656854249
0.8987	50	7.071067812
0.8514	50	7.071067812
0.8041	150	12.24744871
0.7568	733	27.07397274
0.7095	3126	55.91064299
0.6622	5413	73.57309291
0.6149	2125	46.09772229
0.5676	368	19.18332609
0.5203	391	19.77371993
0.68112	5009	70.77428912
0.64328	4478	66.9178601
0.73788	1516	38.93584467
0.58652	539	23.21637353
